OBJEK,ATNAM,ATWRT
100000000000009463_BT820373,PROD_VERSION_DESCRIPTION,Production Version 1
100000000000009463_BT820373,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009463_BT820373,USAGE_DECISION,RELEASED
100000000000009463_BT820373,BATCH_USAGE_IN_ORDERS,NO
100000000000009463_BT820373,PRODUCTION_DATE,2024-02-18
100000000000009463_BT531857,LOT_SUITABLE_COUNTRY,"DE,NO,PH,SG,ZA"
100000000000009463_BT531857,LOT_NOT_SUITABLE_COUNTRY,NL
100000000000009463_BT531857,LOT_STATUS,ACTIVE
100000000000009463_BT531857,INCYTE_BS_BATCH,BS-703831
100000000000009463_BT531857,INCYTE_DP_BATCH,DP-380947
100000000000009463_BT531857,INCYTE_API_BATCH,API-152132
100000000000009463_BT531857,INCYTE_COMMON_BLEND_BATCH,CB-499275
100000000000009463_BT531857,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009463_BT531857,PRODUCTION_VERSION,PV-12
100000000000009463_BT531857,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000009463_BT531857,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009463_BT531857,USAGE_DECISION,RELEASED
100000000000009463_BT531857,BATCH_USAGE_IN_ORDERS,YES
100000000000009463_BT531857,PRODUCTION_DATE,2024-08-27
100000000000009463_BT318926,LOT_SUITABLE_COUNTRY,"ES,IE,JP,KR"
100000000000009463_BT318926,LOT_NOT_SUITABLE_COUNTRY,"CA,CN"
100000000000009463_BT318926,LOT_STATUS,ACTIVE
100000000000009463_BT318926,INCYTE_BS_BATCH,BS-619408
100000000000009463_BT318926,INCYTE_DP_BATCH,DP-221322
100000000000009463_BT318926,INCYTE_API_BATCH,API-819569
100000000000009463_BT318926,INCYTE_COMMON_BLEND_BATCH,CB-814555
100000000000009463_BT318926,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009463_BT318926,PRODUCTION_VERSION,PV-1
100000000000009463_BT318926,PROD_VERSION_DESCRIPTION,Production Version 3
100000000000009463_BT318926,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009463_BT318926,USAGE_DECISION,QUARANTINE
100000000000009463_BT318926,BATCH_USAGE_IN_ORDERS,YES
100000000000009463_BT318926,PRODUCTION_DATE,2023-03-03
100000000000009464_BT540235,LOT_SUITABLE_COUNTRY,"BR,IE,IN,KR,PL,SG,TH"
100000000000009464_BT540235,LOT_NOT_SUITABLE_COUNTRY,"AU,CA"
100000000000009464_BT540235,LOT_STATUS,ACTIVE
100000000000009464_BT540235,INCYTE_BS_BATCH,BS-341195
100000000000009464_BT540235,INCYTE_DP_BATCH,DP-709288
100000000000009464_BT540235,INCYTE_API_BATCH,API-596618
100000000000009464_BT540235,INCYTE_COMMON_BLEND_BATCH,CB-802293
100000000000009464_BT540235,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009464_BT540235,PRODUCTION_VERSION,PV-4
100000000000009464_BT540235,PROD_VERSION_DESCRIPTION,Production Version 7
100000000000009464_BT540235,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009464_BT540235,USAGE_DECISION,REJECTED
100000000000009464_BT540235,BATCH_USAGE_IN_ORDERS,YES
100000000000009464_BT540235,PRODUCTION_DATE,2023-03-09
100000000000009465_BT567489,LOT_SUITABLE_COUNTRY,"BE,BR,FR,JP,PH,US,ZA"
100000000000009465_BT567489,LOT_NOT_SUITABLE_COUNTRY,"AT,KR,MY"
100000000000009465_BT567489,LOT_STATUS,ACTIVE
100000000000009465_BT567489,INCYTE_BS_BATCH,BS-725667
100000000000009465_BT567489,INCYTE_DP_BATCH,DP-866042
100000000000009465_BT567489,INCYTE_API_BATCH,API-126639
100000000000009465_BT567489,INCYTE_COMMON_BLEND_BATCH,CB-677069
100000000000009465_BT567489,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009465_BT567489,PRODUCTION_VERSION,PV-2
100000000000009465_BT567489,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000009465_BT567489,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009465_BT567489,USAGE_DECISION,RELEASED
100000000000009465_BT567489,BATCH_USAGE_IN_ORDERS,YES
100000000000009465_BT567489,PRODUCTION_DATE,2025-05-30
100000000000009465_BT814082,LOT_SUITABLE_COUNTRY,"AT,CN,JP,MY,NL,PH"
100000000000009465_BT814082,LOT_NOT_SUITABLE_COUNTRY,"AU,CH,TH"
100000000000009465_BT814082,LOT_STATUS,BLOCKED
100000000000009465_BT814082,INCYTE_BS_BATCH,BS-894400
100000000000009465_BT814082,INCYTE_DP_BATCH,DP-039545
100000000000009465_BT814082,INCYTE_API_BATCH,API-323063
100000000000009465_BT814082,INCYTE_COMMON_BLEND_BATCH,CB-719904
100000000000009465_BT814082,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009465_BT814082,PRODUCTION_VERSION,PV-3
100000000000009465_BT814082,PROD_VERSION_DESCRIPTION,Production Version 10
100000000000009465_BT814082,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009465_BT814082,USAGE_DECISION,RELEASED
100000000000009465_BT814082,BATCH_USAGE_IN_ORDERS,YES
100000000000009465_BT814082,PRODUCTION_DATE,2024-03-26
100000000000009465_BT165248,LOT_SUITABLE_COUNTRY,"DE,JP,MY,PH,PL,SG,TH,US"
100000000000009465_BT165248,LOT_NOT_SUITABLE_COUNTRY,"FI,NL"
100000000000009465_BT165248,LOT_STATUS,ACTIVE
100000000000009465_BT165248,INCYTE_BS_BATCH,BS-669703
100000000000009465_BT165248,INCYTE_DP_BATCH,DP-156461
100000000000009465_BT165248,INCYTE_API_BATCH,API-516249
100000000000009465_BT165248,INCYTE_COMMON_BLEND_BATCH,CB-005264
100000000000009465_BT165248,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009465_BT165248,PRODUCTION_VERSION,PV-2
100000000000009465_BT165248,PROD_VERSION_DESCRIPTION,Production Version 6
100000000000009465_BT165248,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009465_BT165248,USAGE_DECISION,RELEASED
100000000000009465_BT165248,BATCH_USAGE_IN_ORDERS,YES
100000000000009465_BT165248,PRODUCTION_DATE,2023-10-09
100000000000009466_BT601594,LOT_SUITABLE_COUNTRY,"AU,BR,ES,NO"
100000000000009466_BT601594,LOT_NOT_SUITABLE_COUNTRY,"KR,NL"
100000000000009466_BT601594,LOT_STATUS,ACTIVE
100000000000009466_BT601594,INCYTE_BS_BATCH,BS-624443
100000000000009466_BT601594,INCYTE_DP_BATCH,DP-013423
100000000000009466_BT601594,INCYTE_API_BATCH,API-667891
100000000000009466_BT601594,INCYTE_COMMON_BLEND_BATCH,CB-961417
100000000000009466_BT601594,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009466_BT601594,PRODUCTION_VERSION,PV-10
100000000000009466_BT601594,PROD_VERSION_DESCRIPTION,Production Version 6
100000000000009466_BT601594,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009466_BT601594,USAGE_DECISION,RELEASED
100000000000009466_BT601594,BATCH_USAGE_IN_ORDERS,YES
100000000000009466_BT601594,PRODUCTION_DATE,2025-09-18
100000000000009466_BT960360,LOT_SUITABLE_COUNTRY,"CH,MY,PH"
100000000000009466_BT960360,LOT_NOT_SUITABLE_COUNTRY,"AU,BE,PL,PT"
100000000000009466_BT960360,LOT_STATUS,ACTIVE
100000000000009466_BT960360,INCYTE_BS_BATCH,BS-436769
100000000000009466_BT960360,INCYTE_DP_BATCH,DP-444496
100000000000009466_BT960360,INCYTE_API_BATCH,API-477894
100000000000009466_BT960360,INCYTE_COMMON_BLEND_BATCH,CB-662220
100000000000009466_BT960360,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009466_BT960360,PRODUCTION_VERSION,PV-3
100000000000009466_BT960360,PROD_VERSION_DESCRIPTION,Production Version 3
100000000000009466_BT960360,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009466_BT960360,USAGE_DECISION,RELEASED
100000000000009466_BT960360,BATCH_USAGE_IN_ORDERS,NO
100000000000009466_BT960360,PRODUCTION_DATE,2023-02-24
100000000000009467_BT383610,LOT_SUITABLE_COUNTRY,"FR,MX,NO,SE,ZA"
100000000000009467_BT383610,LOT_NOT_SUITABLE_COUNTRY,"BE,DK,IE,JP"
100000000000009467_BT383610,LOT_STATUS,ACTIVE
100000000000009467_BT383610,INCYTE_BS_BATCH,BS-340408
100000000000009467_BT383610,INCYTE_DP_BATCH,DP-853652
100000000000009467_BT383610,INCYTE_API_BATCH,API-929676
100000000000009467_BT383610,INCYTE_COMMON_BLEND_BATCH,CB-244536
100000000000009467_BT383610,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009467_BT383610,PRODUCTION_VERSION,PV-14
100000000000009467_BT383610,PROD_VERSION_DESCRIPTION,Production Version 10
100000000000009467_BT383610,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009467_BT383610,USAGE_DECISION,RELEASED
100000000000009467_BT383610,BATCH_USAGE_IN_ORDERS,YES
100000000000009467_BT383610,PRODUCTION_DATE,2025-10-05
100000000000009467_BT362909,LOT_SUITABLE_COUNTRY,"AU,BE,IE,UK,ZA"
100000000000009467_BT362909,LOT_NOT_SUITABLE_COUNTRY,"BR,NL"
100000000000009467_BT362909,LOT_STATUS,ACTIVE
100000000000009467_BT362909,INCYTE_BS_BATCH,BS-110226
100000000000009467_BT362909,INCYTE_DP_BATCH,DP-438103
100000000000009467_BT362909,INCYTE_API_BATCH,API-165507
100000000000009467_BT362909,INCYTE_COMMON_BLEND_BATCH,CB-802964
100000000000009467_BT362909,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009467_BT362909,PRODUCTION_VERSION,PV-13
100000000000009467_BT362909,PROD_VERSION_DESCRIPTION,Production Version 2
100000000000009467_BT362909,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009467_BT362909,USAGE_DECISION,RELEASED
100000000000009467_BT362909,BATCH_USAGE_IN_ORDERS,NO
100000000000009467_BT362909,PRODUCTION_DATE,2025-09-18
100000000000009467_BT720273,LOT_SUITABLE_COUNTRY,"CN,FR,KR,SE,TH,UK,US,ZA"
100000000000009467_BT720273,LOT_NOT_SUITABLE_COUNTRY,"IN,PH"
100000000000009467_BT720273,LOT_STATUS,ACTIVE
100000000000009467_BT720273,INCYTE_BS_BATCH,BS-868754
100000000000009467_BT720273,INCYTE_DP_BATCH,DP-973899
100000000000009467_BT720273,INCYTE_API_BATCH,API-613444
100000000000009467_BT720273,INCYTE_COMMON_BLEND_BATCH,CB-644353
100000000000009467_BT720273,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009467_BT720273,PRODUCTION_VERSION,PV-7
100000000000009467_BT720273,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000009467_BT720273,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009467_BT720273,USAGE_DECISION,REJECTED
100000000000009467_BT720273,BATCH_USAGE_IN_ORDERS,YES
100000000000009467_BT720273,PRODUCTION_DATE,2025-03-19
100000000000009468_BT919801,LOT_SUITABLE_COUNTRY,"AT,IN,JP,KR,MY,PH,SG"
100000000000009468_BT919801,LOT_NOT_SUITABLE_COUNTRY,CH
100000000000009468_BT919801,LOT_STATUS,ACTIVE
100000000000009468_BT919801,INCYTE_BS_BATCH,BS-353392
100000000000009468_BT919801,INCYTE_DP_BATCH,DP-746201
100000000000009468_BT919801,INCYTE_API_BATCH,API-784769
100000000000009468_BT919801,INCYTE_COMMON_BLEND_BATCH,CB-353772
100000000000009468_BT919801,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009468_BT919801,PRODUCTION_VERSION,PV-3
100000000000009468_BT919801,PROD_VERSION_DESCRIPTION,Production Version 1
100000000000009468_BT919801,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009468_BT919801,USAGE_DECISION,RELEASED
100000000000009468_BT919801,BATCH_USAGE_IN_ORDERS,YES
100000000000009468_BT919801,PRODUCTION_DATE,2025-12-13
100000000000009468_BT103864,LOT_SUITABLE_COUNTRY,"DK,IN,IT,MY,NO,SG"
100000000000009468_BT103864,LOT_NOT_SUITABLE_COUNTRY,"PL,PT,UK,ZA"
100000000000009468_BT103864,LOT_STATUS,ACTIVE
100000000000009468_BT103864,INCYTE_BS_BATCH,BS-057452
100000000000009468_BT103864,INCYTE_DP_BATCH,DP-081355
100000000000009468_BT103864,INCYTE_API_BATCH,API-203802
100000000000009468_BT103864,INCYTE_COMMON_BLEND_BATCH,CB-450376
100000000000009468_BT103864,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009468_BT103864,PRODUCTION_VERSION,PV-5
100000000000009468_BT103864,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000009468_BT103864,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009468_BT103864,USAGE_DECISION,RELEASED
100000000000009468_BT103864,BATCH_USAGE_IN_ORDERS,YES
100000000000009468_BT103864,PRODUCTION_DATE,2025-07-09
100000000000009469_BT424087,LOT_SUITABLE_COUNTRY,"BE,CH,ES,FR,JP,MY,ZA"
100000000000009469_BT424087,LOT_NOT_SUITABLE_COUNTRY,"BR,CA,SG"
100000000000009469_BT424087,LOT_STATUS,BLOCKED
100000000000009469_BT424087,INCYTE_BS_BATCH,BS-520100
100000000000009469_BT424087,INCYTE_DP_BATCH,DP-930949
100000000000009469_BT424087,INCYTE_API_BATCH,API-858515
100000000000009469_BT424087,INCYTE_COMMON_BLEND_BATCH,CB-103091
100000000000009469_BT424087,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009469_BT424087,PRODUCTION_VERSION,PV-15
100000000000009469_BT424087,PROD_VERSION_DESCRIPTION,Production Version 15
100000000000009469_BT424087,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009469_BT424087,USAGE_DECISION,RELEASED
100000000000009469_BT424087,BATCH_USAGE_IN_ORDERS,YES
100000000000009469_BT424087,PRODUCTION_DATE,2024-01-01
100000000000009469_BT285091,LOT_SUITABLE_COUNTRY,"AU,BE,BR,DE,ES,FR,IN,PT"
100000000000009469_BT285091,LOT_NOT_SUITABLE_COUNTRY,"CH,JP,PH,PL"
100000000000009469_BT285091,LOT_STATUS,ACTIVE
100000000000009469_BT285091,INCYTE_BS_BATCH,BS-175452
100000000000009469_BT285091,INCYTE_DP_BATCH,DP-982326
100000000000009469_BT285091,INCYTE_API_BATCH,API-251054
100000000000009469_BT285091,INCYTE_COMMON_BLEND_BATCH,CB-136502
100000000000009469_BT285091,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009469_BT285091,PRODUCTION_VERSION,PV-9
100000000000009469_BT285091,PROD_VERSION_DESCRIPTION,Production Version 8
100000000000009469_BT285091,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009469_BT285091,USAGE_DECISION,REJECTED
100000000000009469_BT285091,BATCH_USAGE_IN_ORDERS,NO
100000000000009469_BT285091,PRODUCTION_DATE,2024-01-22
100000000000009469_BT907650,LOT_SUITABLE_COUNTRY,"BR,CA,CN,FR,IN,NL,UK"
100000000000009469_BT907650,LOT_NOT_SUITABLE_COUNTRY,ES
100000000000009469_BT907650,LOT_STATUS,IN_PROCESS
100000000000009469_BT907650,INCYTE_BS_BATCH,BS-414694
100000000000009469_BT907650,INCYTE_DP_BATCH,DP-302234
100000000000009469_BT907650,INCYTE_API_BATCH,API-867757
100000000000009469_BT907650,INCYTE_COMMON_BLEND_BATCH,CB-289758
100000000000009469_BT907650,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009469_BT907650,PRODUCTION_VERSION,PV-15
100000000000009469_BT907650,PROD_VERSION_DESCRIPTION,Production Version 2
100000000000009469_BT907650,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009469_BT907650,USAGE_DECISION,QUARANTINE
100000000000009469_BT907650,BATCH_USAGE_IN_ORDERS,NO
100000000000009469_BT907650,PRODUCTION_DATE,2025-03-26
100000000000009470_BT470180,LOT_SUITABLE_COUNTRY,"CA,FI,IT,KR,NL,PL,PT,ZA"
100000000000009470_BT470180,LOT_NOT_SUITABLE_COUNTRY,"CH,DE,UK"
100000000000009470_BT470180,LOT_STATUS,ACTIVE
100000000000009470_BT470180,INCYTE_BS_BATCH,BS-682289
100000000000009470_BT470180,INCYTE_DP_BATCH,DP-077514
100000000000009470_BT470180,INCYTE_API_BATCH,API-285708
100000000000009470_BT470180,INCYTE_COMMON_BLEND_BATCH,CB-121953
100000000000009470_BT470180,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009470_BT470180,PRODUCTION_VERSION,PV-5
100000000000009470_BT470180,PROD_VERSION_DESCRIPTION,Production Version 3
100000000000009470_BT470180,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009470_BT470180,USAGE_DECISION,RELEASED
100000000000009470_BT470180,BATCH_USAGE_IN_ORDERS,YES
100000000000009470_BT470180,PRODUCTION_DATE,2023-03-26
100000000000009470_BT132689,LOT_SUITABLE_COUNTRY,"AU,BE,CH,IN,KR,MX,MY,PL"
100000000000009470_BT132689,LOT_NOT_SUITABLE_COUNTRY,"JP,TH"
100000000000009470_BT132689,LOT_STATUS,ACTIVE
100000000000009470_BT132689,INCYTE_BS_BATCH,BS-926142
100000000000009470_BT132689,INCYTE_DP_BATCH,DP-710267
100000000000009470_BT132689,INCYTE_API_BATCH,API-278391
100000000000009470_BT132689,INCYTE_COMMON_BLEND_BATCH,CB-138388
100000000000009470_BT132689,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009470_BT132689,PRODUCTION_VERSION,PV-8
100000000000009470_BT132689,PROD_VERSION_DESCRIPTION,Production Version 5
100000000000009470_BT132689,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009470_BT132689,USAGE_DECISION,QUARANTINE
100000000000009470_BT132689,BATCH_USAGE_IN_ORDERS,YES
100000000000009470_BT132689,PRODUCTION_DATE,2024-02-03
100000000000009471_BT428828,LOT_SUITABLE_COUNTRY,"BE,DK,IT,SE,UK"
100000000000009471_BT428828,LOT_NOT_SUITABLE_COUNTRY,AU
100000000000009471_BT428828,LOT_STATUS,BLOCKED
100000000000009471_BT428828,INCYTE_BS_BATCH,BS-135162
100000000000009471_BT428828,INCYTE_DP_BATCH,DP-383997
100000000000009471_BT428828,INCYTE_API_BATCH,API-666474
100000000000009471_BT428828,INCYTE_COMMON_BLEND_BATCH,CB-308662
100000000000009471_BT428828,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009471_BT428828,PRODUCTION_VERSION,PV-7
100000000000009471_BT428828,PROD_VERSION_DESCRIPTION,Production Version 4
100000000000009471_BT428828,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009471_BT428828,USAGE_DECISION,RELEASED
100000000000009471_BT428828,BATCH_USAGE_IN_ORDERS,YES
100000000000009471_BT428828,PRODUCTION_DATE,2024-06-28
100000000000009471_BT210492,LOT_SUITABLE_COUNTRY,"AT,CA,JP,MY,SE"
100000000000009471_BT210492,LOT_NOT_SUITABLE_COUNTRY,PH
100000000000009471_BT210492,LOT_STATUS,ACTIVE
100000000000009471_BT210492,INCYTE_BS_BATCH,BS-638887
100000000000009471_BT210492,INCYTE_DP_BATCH,DP-476937
100000000000009471_BT210492,INCYTE_API_BATCH,API-516875
100000000000009471_BT210492,INCYTE_COMMON_BLEND_BATCH,CB-053389
100000000000009471_BT210492,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009471_BT210492,PRODUCTION_VERSION,PV-13
100000000000009471_BT210492,PROD_VERSION_DESCRIPTION,Production Version 12
100000000000009471_BT210492,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009471_BT210492,USAGE_DECISION,RELEASED
100000000000009471_BT210492,BATCH_USAGE_IN_ORDERS,YES
100000000000009471_BT210492,PRODUCTION_DATE,2024-12-19
100000000000009471_BT856375,LOT_SUITABLE_COUNTRY,"DE,DK,FR,IE,MX,MY,PL,TH"
100000000000009471_BT856375,LOT_NOT_SUITABLE_COUNTRY,"AT,IN,JP"
100000000000009471_BT856375,LOT_STATUS,BLOCKED
100000000000009471_BT856375,INCYTE_BS_BATCH,BS-233248
100000000000009471_BT856375,INCYTE_DP_BATCH,DP-997269
100000000000009471_BT856375,INCYTE_API_BATCH,API-001042
100000000000009471_BT856375,INCYTE_COMMON_BLEND_BATCH,CB-927067
100000000000009471_BT856375,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009471_BT856375,PRODUCTION_VERSION,PV-1
100000000000009471_BT856375,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000009471_BT856375,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009471_BT856375,USAGE_DECISION,QUARANTINE
100000000000009471_BT856375,BATCH_USAGE_IN_ORDERS,NO
100000000000009471_BT856375,PRODUCTION_DATE,2023-08-22
100000000000009472_BT092015,LOT_SUITABLE_COUNTRY,"BR,ES,IN,SG,US"
100000000000009472_BT092015,LOT_NOT_SUITABLE_COUNTRY,DK
100000000000009472_BT092015,LOT_STATUS,ACTIVE
100000000000009472_BT092015,INCYTE_BS_BATCH,BS-307134
100000000000009472_BT092015,INCYTE_DP_BATCH,DP-619349
100000000000009472_BT092015,INCYTE_API_BATCH,API-034116
100000000000009472_BT092015,INCYTE_COMMON_BLEND_BATCH,CB-215702
100000000000009472_BT092015,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009472_BT092015,PRODUCTION_VERSION,PV-4
100000000000009472_BT092015,PROD_VERSION_DESCRIPTION,Production Version 6
100000000000009472_BT092015,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009472_BT092015,USAGE_DECISION,RELEASED
100000000000009472_BT092015,BATCH_USAGE_IN_ORDERS,YES
100000000000009472_BT092015,PRODUCTION_DATE,2024-10-29
100000000000009472_BT591804,LOT_SUITABLE_COUNTRY,"FR,IE,MY,PH,ZA"
100000000000009472_BT591804,LOT_NOT_SUITABLE_COUNTRY,"CA,NL,TH"
100000000000009472_BT591804,LOT_STATUS,ACTIVE
100000000000009472_BT591804,INCYTE_BS_BATCH,BS-393427
100000000000009472_BT591804,INCYTE_DP_BATCH,DP-501918
100000000000009472_BT591804,INCYTE_API_BATCH,API-072897
100000000000009472_BT591804,INCYTE_COMMON_BLEND_BATCH,CB-404044
100000000000009472_BT591804,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009472_BT591804,PRODUCTION_VERSION,PV-13
100000000000009472_BT591804,PROD_VERSION_DESCRIPTION,Production Version 3
100000000000009472_BT591804,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009472_BT591804,USAGE_DECISION,RELEASED
100000000000009472_BT591804,BATCH_USAGE_IN_ORDERS,YES
100000000000009472_BT591804,PRODUCTION_DATE,2023-11-21
100000000000009472_BT364131,LOT_SUITABLE_COUNTRY,"BR,DE,DK,FI,JP,NO,PH,US"
100000000000009472_BT364131,LOT_NOT_SUITABLE_COUNTRY,CH
100000000000009472_BT364131,LOT_STATUS,ACTIVE
100000000000009472_BT364131,INCYTE_BS_BATCH,BS-444776
100000000000009472_BT364131,INCYTE_DP_BATCH,DP-368073
100000000000009472_BT364131,INCYTE_API_BATCH,API-166041
100000000000009472_BT364131,INCYTE_COMMON_BLEND_BATCH,CB-939547
100000000000009472_BT364131,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009472_BT364131,PRODUCTION_VERSION,PV-2
100000000000009472_BT364131,PROD_VERSION_DESCRIPTION,Production Version 3
100000000000009472_BT364131,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009472_BT364131,USAGE_DECISION,RELEASED
100000000000009472_BT364131,BATCH_USAGE_IN_ORDERS,YES
100000000000009472_BT364131,PRODUCTION_DATE,2024-07-18
100000000000009473_BT181903,LOT_SUITABLE_COUNTRY,"BE,CA,TH,ZA"
100000000000009473_BT181903,LOT_NOT_SUITABLE_COUNTRY,US
100000000000009473_BT181903,LOT_STATUS,BLOCKED
100000000000009473_BT181903,INCYTE_BS_BATCH,BS-554359
100000000000009473_BT181903,INCYTE_DP_BATCH,DP-456823
100000000000009473_BT181903,INCYTE_API_BATCH,API-886235
100000000000009473_BT181903,INCYTE_COMMON_BLEND_BATCH,CB-244450
100000000000009473_BT181903,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009473_BT181903,PRODUCTION_VERSION,PV-10
100000000000009473_BT181903,PROD_VERSION_DESCRIPTION,Production Version 5
100000000000009473_BT181903,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009473_BT181903,USAGE_DECISION,RELEASED
100000000000009473_BT181903,BATCH_USAGE_IN_ORDERS,NO
100000000000009473_BT181903,PRODUCTION_DATE,2025-12-11
100000000000009473_BT339202,LOT_SUITABLE_COUNTRY,"AT,DE,IE,MX,SE,UK"
100000000000009473_BT339202,LOT_NOT_SUITABLE_COUNTRY,"ES,FI,PH,PL"
100000000000009473_BT339202,LOT_STATUS,IN_PROCESS
100000000000009473_BT339202,INCYTE_BS_BATCH,BS-161894
100000000000009473_BT339202,INCYTE_DP_BATCH,DP-314977
100000000000009473_BT339202,INCYTE_API_BATCH,API-788559
100000000000009473_BT339202,INCYTE_COMMON_BLEND_BATCH,CB-858246
100000000000009473_BT339202,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009473_BT339202,PRODUCTION_VERSION,PV-9
100000000000009473_BT339202,PROD_VERSION_DESCRIPTION,Production Version 1
100000000000009473_BT339202,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009473_BT339202,USAGE_DECISION,REJECTED
100000000000009473_BT339202,BATCH_USAGE_IN_ORDERS,YES
100000000000009473_BT339202,PRODUCTION_DATE,2025-06-20
100000000000009473_BT095322,LOT_SUITABLE_COUNTRY,"BE,CA,DK,IN,NL,NO,PH,TH"
100000000000009473_BT095322,LOT_NOT_SUITABLE_COUNTRY,"ES,KR,MY,PT"
100000000000009473_BT095322,LOT_STATUS,ACTIVE
100000000000009473_BT095322,INCYTE_BS_BATCH,BS-710584
100000000000009473_BT095322,INCYTE_DP_BATCH,DP-116099
100000000000009473_BT095322,INCYTE_API_BATCH,API-815251
100000000000009473_BT095322,INCYTE_COMMON_BLEND_BATCH,CB-507019
100000000000009473_BT095322,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009473_BT095322,PRODUCTION_VERSION,PV-3
100000000000009473_BT095322,PROD_VERSION_DESCRIPTION,Production Version 4
100000000000009473_BT095322,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009473_BT095322,USAGE_DECISION,REJECTED
100000000000009473_BT095322,BATCH_USAGE_IN_ORDERS,NO
100000000000009473_BT095322,PRODUCTION_DATE,2024-11-19
100000000000009474_BT693106,LOT_SUITABLE_COUNTRY,"CA,DE,ES,FR,JP,MX,NO"
100000000000009474_BT693106,LOT_NOT_SUITABLE_COUNTRY,"BE,US"
100000000000009474_BT693106,LOT_STATUS,ACTIVE
100000000000009474_BT693106,INCYTE_BS_BATCH,BS-495511
100000000000009474_BT693106,INCYTE_DP_BATCH,DP-081716
100000000000009474_BT693106,INCYTE_API_BATCH,API-216336
100000000000009474_BT693106,INCYTE_COMMON_BLEND_BATCH,CB-070324
100000000000009474_BT693106,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000009474_BT693106,PRODUCTION_VERSION,PV-6
100000000000009474_BT693106,PROD_VERSION_DESCRIPTION,Production Version 6
100000000000009474_BT693106,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000009474_BT693106,USAGE_DECISION,RELEASED
100000000000009474_BT693106,BATCH_USAGE_IN_ORDERS,YES
100000000000009474_BT693106,PRODUCTION_DATE,2024-12-24
100000000000009474_BT129420,LOT_SUITABLE_COUNTRY,"BE,CH,DK,ES,FI,MY,PL,US"
100000000000009474_BT129420,LOT_NOT_SUITABLE_COUNTRY,"IN,JP"
100000000000009474_BT129420,LOT_STATUS,BLOCKED
